ticker,type,strike,expiry,iv,open_interest,market_price
BOVAB144W4,CALL,R$ 144.00,27/02/2026,0.0%,0,0
BOVAN144W4,PUT,R$ 144.00,27/02/2026,0.0%,0,0
BOVAP144,PUT,R$ 144.00,17/04/2026,0.0%,0,0
BOVAS144,PUT,R$ 144.00,17/07/2026,22.5%,0,8.57
BOVAI144,CALL,R$ 144.00,18/09/2026,0.0%,0,0
BOVAK144,CALL,R$ 144.00,19/11/2026,0.0%,0,0
BOVAG10,CALL,R$ 144.00,16/07/2027,0.0%,0,0
BOVAS10,PUT,R$ 144.00,16/07/2027,0.0%,0,0
BOVAI23,CALL,R$ 144.00,17/09/2027,0.0%,0,0
BOVAK61,CALL,R$ 144.00,19/11/2027,0.0%,0,0
BOVAW61,PUT,R$ 144.00,19/11/2027,0.0%,0,0
BOVAB145W2,CALL,R$ 145.00,13/02/2026,0.0%,0,0
BOVAN145W2,PUT,R$ 145.00,13/02/2026,0.0%,0,0
BOVAI145,CALL,R$ 145.00,18/09/2026,0.0%,0,0
BOVAM3,PUT,R$ 145.00,15/01/2027,0.0%,0,0
BOVAG11,CALL,R$ 145.00,16/07/2027,0.0%,0,0
BOVAK62,CALL,R$ 145.00,19/11/2027,0.0%,0,0
BOVAW62,PUT,R$ 145.00,19/11/2027,0.0%,0,0
BOVAN146W2,PUT,R$ 146.00,13/02/2026,0.0%,0,0
BOVAN146W4,PUT,R$ 146.00,27/02/2026,0.0%,0,0
BOVAS146,PUT,R$ 146.00,17/07/2026,0.0%,0,0
BOVAI146,CALL,R$ 146.00,18/09/2026,0.0%,0,0
BOVAU146,PUT,R$ 146.00,18/09/2026,0.0%,0,0
BOVAK146,CALL,R$ 146.00,19/11/2026,9.9%,0,0
BOVAW146,PUT,R$ 146.00,19/11/2026,25.5%,0,0
BOVAG15,CALL,R$ 146.00,16/07/2027,0.0%,0,0
BOVAS15,PUT,R$ 146.00,16/07/2027,0.0%,0,0
BOVAI25,CALL,R$ 146.00,17/09/2027,0.0%,0,5.07
BOVAK63,CALL,R$ 146.00,19/11/2027,0.0%,0,0
BOVAB147W2,CALL,R$ 147.00,13/02/2026,0.0%,0,0
BOVAN147W2,PUT,R$ 147.00,13/02/2026,0.0%,0,0
BOVAU147,PUT,R$ 147.00,18/09/2026,0.0%,0,0
BOVAJ147,CALL,R$ 147.00,16/10/2026,11.4%,0,0
BOVAL147,CALL,R$ 147.00,18/12/2026,8.2%,0,0
BOVAG16,CALL,R$ 147.00,16/07/2027,0.0%,0,0
BOVAS16,PUT,R$ 147.00,16/07/2027,0.0%,0,0
BOVAK64,CALL,R$ 147.00,19/11/2027,0.0%,0,0
BOVAW64,PUT,R$ 147.00,19/11/2027,0.0%,0,0
BOVAN148W2,PUT,R$ 148.00,13/02/2026,0.0%,0,0
BOVAN148W4,PUT,R$ 148.00,27/02/2026,0.0%,0,0
BOVAG148,CALL,R$ 148.00,17/07/2026,0.0%,0,0
BOVAU148,PUT,R$ 148.00,18/09/2026,0.0%,0,0
BOVAJ148,CALL,R$ 148.00,16/10/2026,11.8%,0,0
BOVAV148,PUT,R$ 148.00,16/10/2026,0.0%,0,0
BOVAK148,CALL,R$ 148.00,19/11/2026,11.4%,0,0
BOVAW148,PUT,R$ 148.00,19/11/2026,0.0%,0,0
BOVAG17,CALL,R$ 148.00,16/07/2027,0.0%,0,0
BOVAS17,PUT,R$ 148.00,16/07/2027,0.0%,0,0
BOVAI27,CALL,R$ 148.00,17/09/2027,0.0%,0,0
BOVAK65,CALL,R$ 148.00,19/11/2027,0.0%,0,0
BOVAW65,PUT,R$ 148.00,19/11/2027,0.0%,0,0
BOVAB149W2,CALL,R$ 149.00,13/02/2026,0.0%,0,0
BOVAN149W2,PUT,R$ 149.00,13/02/2026,0.0%,0,0
BOVAU149,PUT,R$ 149.00,18/09/2026,0.0%,0,0
BOVAG22,CALL,R$ 149.00,16/07/2027,0.0%,0,0
BOVAS22,PUT,R$ 149.00,16/07/2027,0.0%,0,0
BOVAK66,CALL,R$ 149.00,19/11/2027,0.0%,0,0
BOVAB150W1,CALL,R$ 150.00,06/02/2026,0.0%,0,0
BOVAN150W4,PUT,R$ 150.00,27/02/2026,0.0%,0,0
BOVAG23,CALL,R$ 150.00,16/07/2027,0.0%,0,0
BOVAS23,PUT,R$ 150.00,16/07/2027,0.0%,0,0
BOVAB151W2,CALL,R$ 151.00,13/02/2026,0.0%,0,0
BOVAN151W2,PUT,R$ 151.00,13/02/2026,0.0%,0,0
BOVAH151,CALL,R$ 151.00,21/08/2026,0.0%,0,0
BOVAG24,CALL,R$ 151.00,16/07/2027,0.0%,0,0
BOVAS24,PUT,R$ 151.00,16/07/2027,0.0%,0,0
BOVAK68,CALL,R$ 151.00,19/11/2027,0.0%,0,0
BOVAN152W2,PUT,R$ 152.00,13/02/2026,0.0%,0,0
BOVAB152W4,CALL,R$ 152.00,27/02/2026,0.0%,0,0
BOVAG152,CALL,R$ 152.00,17/07/2026,8.3%,0,160.52
BOVAS25,PUT,R$ 152.00,16/07/2027,0.0%,0,0
BOVAI152,CALL,R$ 152.00,17/09/2027,0.0%,0,0
BOVAB153W2,CALL,R$ 153.00,13/02/2026,0.0%,0,0
BOVAN153W2,PUT,R$ 153.00,13/02/2026,0.0%,0,0
BOVAG26,CALL,R$ 153.00,16/07/2027,0.0%,0,0
BOVAS26,PUT,R$ 153.00,16/07/2027,0.0%,0,0
BOVAU153,PUT,R$ 153.00,17/09/2027,0.0%,0,0
BOVAN154W4,PUT,R$ 154.00,27/02/2026,0.0%,0,0
BOVAG154,CALL,R$ 154.00,17/07/2026,10.0%,0,0
BOVAG27,CALL,R$ 154.00,16/07/2027,0.0%,0,0
BOVAS27,PUT,R$ 154.00,16/07/2027,0.0%,0,0
BOVAU154,PUT,R$ 154.00,17/09/2027,0.0%,0,0
BOVAB155W2,CALL,R$ 155.00,13/02/2026,0.0%,0,0
BOVAN155W2,PUT,R$ 155.00,13/02/2026,0.0%,0,0
BOVAG156,CALL,R$ 156.00,16/07/2027,0.0%,0,0
BOVAS156,PUT,R$ 156.00,16/07/2027,0.0%,0,0
BOVAU156,PUT,R$ 156.00,17/09/2027,0.0%,0,0
BOVAW74,PUT,R$ 156.00,19/11/2027,0.0%,0,0
BOVAN157W4,PUT,R$ 157.00,27/02/2026,0.0%,0,0
BOVAU157,PUT,R$ 157.00,17/09/2027,23.3%,0,-60.93
BOVAB158W2,CALL,R$ 158.00,13/02/2026,0.0%,0,0
BOVAB2,CALL,R$ 158.00,19/02/2027,14.8%,0,0
BOVAG158,CALL,R$ 158.00,16/07/2027,0.0%,0,0
BOVAS158,PUT,R$ 158.00,16/07/2027,0.0%,0,0
BOVAB159W2,CALL,R$ 159.00,13/02/2026,0.0%,0,0
BOVAN159W2,PUT,R$ 159.00,13/02/2026,0.0%,0,0
BOVAJ42,CALL,R$ 159.00,16/10/2026,14.9%,0,0
BOVAV42,PUT,R$ 159.00,16/10/2026,0.0%,0,0
BOVAU159,PUT,R$ 159.00,17/09/2027,21.5%,0,-66.54
BOVAB161W2,CALL,R$ 161.00,13/02/2026,0.0%,0,0
BOVAN161W2,PUT,R$ 161.00,13/02/2026,0.0%,0,0
BOVAG161,CALL,R$ 161.00,16/07/2027,6.6%,0,0
BOVAS161,PUT,R$ 161.00,16/07/2027,0.0%,0,0
BOVAI161,CALL,R$ 161.00,17/09/2027,0.0%,0,0
BOVAN162W2,PUT,R$ 162.00,13/02/2026,0.0%,0,0
BOVAN162W4,PUT,R$ 162.00,27/02/2026,0.0%,0,0
BOVAI30,CALL,R$ 162.00,18/09/2026,0.0%,0,0
BOVAS162,PUT,R$ 162.00,16/07/2027,0.0%,0,0
BOVAI162,CALL,R$ 162.00,17/09/2027,0.0%,0,0
BOVAB163W2,CALL,R$ 163.00,13/02/2026,0.0%,0,0
BOVAN163W2,PUT,R$ 163.00,13/02/2026,0.0%,0,0
BOVAG163,CALL,R$ 163.00,16/07/2027,9.7%,0,0
BOVAI163,CALL,R$ 163.00,17/09/2027,0.0%,0,0
BOVAU163,PUT,R$ 163.00,17/09/2027,0.0%,0,0
BOVAN164W4,PUT,R$ 164.00,27/02/2026,0.0%,0,0
BOVAG164,CALL,R$ 164.00,16/07/2027,0.0%,0,0
BOVAS164,PUT,R$ 164.00,16/07/2027,0.0%,0,0
BOVAI164,CALL,R$ 164.00,17/09/2027,0.0%,0,0
BOVAK82,CALL,R$ 164.00,19/11/2027,0.0%,0,0
BOVAW82,PUT,R$ 164.00,19/11/2027,0.0%,0,0
BOVAB165W2,CALL,R$ 165.00,13/02/2026,0.0%,0,0
BOVAN165W2,PUT,R$ 165.00,13/02/2026,0.0%,0,0
BOVAQ165,PUT,R$ 165.00,15/05/2026,0.0%,0,0
BOVAJ165,CALL,R$ 165.00,16/10/2026,16.0%,0,0
BOVAV165,PUT,R$ 165.00,16/10/2026,0.0%,0,0
BOVAK83,CALL,R$ 165.00,19/11/2027,0.0%,0,0
BOVAB166W4,CALL,R$ 166.00,27/02/2026,0.0%,0,0
BOVAN166W4,PUT,R$ 166.00,27/02/2026,0.0%,0,0
BOVAP166,PUT,R$ 166.00,17/04/2026,0.0%,0,0
BOVAQ166,PUT,R$ 166.00,15/05/2026,18.6%,0,0
BOVAL166,CALL,R$ 166.00,18/12/2026,15.6%,0,0
BOVAX166,PUT,R$ 166.00,18/12/2026,25.8%,0,0
BOVAG166,CALL,R$ 166.00,16/07/2027,0.0%,0,0
BOVAI166,CALL,R$ 166.00,17/09/2027,0.0%,0,0
BOVAK84,CALL,R$ 166.00,19/11/2027,0.0%,0,0
BOVAW84,PUT,R$ 166.00,19/11/2027,0.0%,0,0
BOVAB167W2,CALL,R$ 167.00,13/02/2026,0.0%,0,0
BOVAN167W2,PUT,R$ 167.00,13/02/2026,0.0%,0,0
BOVAL167,CALL,R$ 167.00,18/12/2026,15.8%,0,0
BOVAX167,PUT,R$ 167.00,18/12/2026,25.8%,0,0
BOVAG167,CALL,R$ 167.00,16/07/2027,0.0%,0,0
BOVAI167,CALL,R$ 167.00,17/09/2027,0.0%,0,0
BOVAU167,PUT,R$ 167.00,17/09/2027,23.3%,0,-47.38
BOVAK85,CALL,R$ 167.00,19/11/2027,0.0%,0,0
BOVAW85,PUT,R$ 167.00,19/11/2027,0.0%,0,0
BOVAN168W1,PUT,R$ 168.00,06/02/2026,16.4%,0,0
BOVAN168W2,PUT,R$ 168.00,13/02/2026,0.0%,0,0
BOVAN168W4,PUT,R$ 168.00,27/02/2026,0.0%,0,0
BOVAL168,CALL,R$ 168.00,18/12/2026,15.9%,0,0
BOVAG168,CALL,R$ 168.00,16/07/2027,0.0%,0,0
BOVAS168,PUT,R$ 168.00,16/07/2027,0.0%,0,0
BOVAI168,CALL,R$ 168.00,17/09/2027,0.0%,0,0
BOVAK86,CALL,R$ 168.00,19/11/2027,0.0%,0,0
BOVAB169W2,CALL,R$ 169.00,13/02/2026,0.0%,0,0
BOVAN169W2,PUT,R$ 169.00,13/02/2026,0.0%,0,0
BOVAX4,PUT,R$ 169.00,18/12/2026,25.8%,0,0
BOVAG169,CALL,R$ 169.00,16/07/2027,6.5%,0,0
BOVAS169,PUT,R$ 169.00,16/07/2027,0.0%,0,0
BOVAI169,CALL,R$ 169.00,17/09/2027,0.0%,0,0
BOVAK87,CALL,R$ 169.00,19/11/2027,0.0%,0,18.65
BOVAW87,PUT,R$ 169.00,19/11/2027,0.0%,0,0
BOVAB170W2,CALL,R$ 170.00,13/02/2026,0.0%,0,0
BOVAN170W2,PUT,R$ 170.00,13/02/2026,0.0%,0,0
BOVAB170W4,CALL,R$ 170.00,27/02/2026,14.6%,0,0
BOVAN170W4,PUT,R$ 170.00,27/02/2026,0.0%,0,0
BOVAG170,CALL,R$ 170.00,16/07/2027,8.3%,0,0
BOVAS170,PUT,R$ 170.00,16/07/2027,0.0%,0,0
BOVAI170,CALL,R$ 170.00,17/09/2027,0.0%,0,0
BOVAK88,CALL,R$ 170.00,19/11/2027,0.0%,0,0
BOVAM171W5,PUT,R$ 171.00,30/01/2026,19.4%,0,0
BOVAB171W2,CALL,R$ 171.00,13/02/2026,0.0%,0,0
BOVAN171W2,PUT,R$ 171.00,13/02/2026,0.0%,0,0
BOVAG171,CALL,R$ 171.00,16/07/2027,9.3%,0,0
BOVAS171,PUT,R$ 171.00,16/07/2027,0.0%,0,0
BOVAI171,CALL,R$ 171.00,17/09/2027,0.0%,0,0
BOVAK89,CALL,R$ 171.00,19/11/2027,0.0%,0,14.81
BOVAM172W5,PUT,R$ 172.00,30/01/2026,20.5%,0,0
BOVAB172W1,CALL,R$ 172.00,06/02/2026,16.7%,0,0
BOVAB172W2,CALL,R$ 172.00,13/02/2026,0.0%,0,0
BOVAN172W2,PUT,R$ 172.00,13/02/2026,0.0%,0,0
BOVAB172W4,CALL,R$ 172.00,27/02/2026,0.0%,0,0
BOVAN172W4,PUT,R$ 172.00,27/02/2026,0.0%,0,0
BOVAX172,PUT,R$ 172.00,18/12/2026,25.8%,0,0
BOVAG172,CALL,R$ 172.00,16/07/2027,10.0%,0,0
BOVAS172,PUT,R$ 172.00,16/07/2027,0.0%,0,0
BOVAI172,CALL,R$ 172.00,17/09/2027,0.0%,0,0
BOVAK90,CALL,R$ 172.00,19/11/2027,0.0%,0,0
BOVAA173W5,CALL,R$ 173.00,30/01/2026,19.2%,0,0
BOVAM173W5,PUT,R$ 173.00,30/01/2026,21.6%,0,0
BOVAB173W2,CALL,R$ 173.00,13/02/2026,0.0%,0,0
BOVAN173W2,PUT,R$ 173.00,13/02/2026,0.0%,0,0
BOVAX173,PUT,R$ 173.00,18/12/2026,25.8%,0,0
BOVAG173,CALL,R$ 173.00,16/07/2027,10.5%,0,0
BOVAS173,PUT,R$ 173.00,16/07/2027,0.0%,0,0
BOVAI173,CALL,R$ 173.00,17/09/2027,0.0%,0,0
BOVAU173,PUT,R$ 173.00,17/09/2027,0.0%,0,0
BOVAK91,CALL,R$ 173.00,19/11/2027,0.0%,0,0
BOVAW91,PUT,R$ 173.00,19/11/2027,25.2%,0,-29.15
BOVAM174W5,PUT,R$ 174.00,30/01/2026,23.1%,0,0
BOVAB174W1,CALL,R$ 174.00,06/02/2026,17.8%,0,0
BOVAN174W1,PUT,R$ 174.00,06/02/2026,20.5%,0,0
BOVAB174W2,CALL,R$ 174.00,13/02/2026,0.0%,0,0
BOVAN174W2,PUT,R$ 174.00,13/02/2026,0.0%,0,0
BOVAB174W4,CALL,R$ 174.00,27/02/2026,0.0%,0,0
BOVAN174W4,PUT,R$ 174.00,27/02/2026,0.0%,0,0
BOVAX174,PUT,R$ 174.00,18/12/2026,25.8%,0,0
BOVAG174,CALL,R$ 174.00,16/07/2027,10.9%,0,0
BOVAS174,PUT,R$ 174.00,16/07/2027,0.0%,0,0
BOVAI174,CALL,R$ 174.00,17/09/2027,0.0%,0,0
BOVAK92,CALL,R$ 174.00,19/11/2027,0.0%,0,0
BOVAM175W5,PUT,R$ 175.00,30/01/2026,24.3%,0,0
BOVAN175W1,PUT,R$ 175.00,06/02/2026,21.2%,0,0
BOVAB175W2,CALL,R$ 175.00,13/02/2026,0.0%,0,0
BOVAN175W2,PUT,R$ 175.00,13/02/2026,0.0%,0,0
BOVAI175,CALL,R$ 175.00,17/09/2027,7.3%,0,0
BOVAK93,CALL,R$ 175.00,19/11/2027,0.0%,0,0
BOVAN176W1,PUT,R$ 176.00,06/02/2026,22.6%,0,0
BOVAB176W2,CALL,R$ 176.00,13/02/2026,0.0%,0,0
BOVAN176W2,PUT,R$ 176.00,13/02/2026,0.0%,0,0
BOVAB176W4,CALL,R$ 176.00,27/02/2026,0.0%,0,0
BOVAN176W4,PUT,R$ 176.00,27/02/2026,0.0%,0,0
BOVAU176,PUT,R$ 176.00,17/09/2027,0.0%,0,0
BOVAM177W5,PUT,R$ 177.00,30/01/2026,27.0%,0,0
BOVAB177W2,CALL,R$ 177.00,13/02/2026,0.0%,0,0
BOVAN177W2,PUT,R$ 177.00,13/02/2026,0.0%,0,0
BOVAO177,PUT,R$ 177.00,20/03/2026,18.9%,0,0
BOVAI177,CALL,R$ 177.00,17/09/2027,9.1%,0,0
BOVAM178W5,PUT,R$ 178.00,30/01/2026,27.0%,0,0
BOVAB178W2,CALL,R$ 178.00,13/02/2026,0.0%,0,0
BOVAN178W2,PUT,R$ 178.00,13/02/2026,0.0%,0,0
BOVAB178W4,CALL,R$ 178.00,27/02/2026,0.0%,0,0
BOVAN178W4,PUT,R$ 178.00,27/02/2026,0.0%,0,0
BOVAP178,PUT,R$ 178.00,17/04/2026,0.0%,0,0
BOVAI178,CALL,R$ 178.00,17/09/2027,9.6%,0,0
BOVAU178,PUT,R$ 178.00,17/09/2027,0.0%,0,0
BOVAK96,CALL,R$ 178.00,19/11/2027,0.0%,0,0
BOVAM179W5,PUT,R$ 179.00,30/01/2026,28.1%,0,0
BOVAB179W1,CALL,R$ 179.00,06/02/2026,20.8%,0,0
BOVAN179W1,PUT,R$ 179.00,06/02/2026,25.6%,0,0
BOVAB179W2,CALL,R$ 179.00,13/02/2026,0.0%,0,0
BOVAN179W2,PUT,R$ 179.00,13/02/2026,0.0%,0,0
BOVAD179,CALL,R$ 179.00,17/04/2026,16.0%,0,18.42
BOVAI179,CALL,R$ 179.00,17/09/2027,10.0%,0,0
BOVAU179,PUT,R$ 179.00,17/09/2027,0.0%,0,0
BOVAM180W5,PUT,R$ 180.00,30/01/2026,29.7%,0,0
BOVAB180W1,CALL,R$ 180.00,06/02/2026,21.2%,0,0
BOVAB180W2,CALL,R$ 180.00,13/02/2026,0.0%,0,0
BOVAN180W2,PUT,R$ 180.00,13/02/2026,0.0%,0,0
BOVAA181W5,CALL,R$ 181.00,30/01/2026,26.0%,0,0
BOVAB181W2,CALL,R$ 181.00,13/02/2026,0.0%,0,0
BOVAN181W2,PUT,R$ 181.00,13/02/2026,0.0%,0,0
BOVAB182W2,CALL,R$ 182.00,13/02/2026,0.0%,0,0
BOVAN182W2,PUT,R$ 182.00,13/02/2026,0.0%,0,0
BOVAK201,CALL,R$ 182.00,19/11/2027,8.3%,0,0
BOVAA183W5,CALL,R$ 183.00,30/01/2026,27.3%,0,0
BOVAM183W5,PUT,R$ 183.00,30/01/2026,32.7%,0,0
BOVAB183W2,CALL,R$ 183.00,13/02/2026,0.0%,0,0
BOVAN183W2,PUT,R$ 183.00,13/02/2026,0.0%,0,0
BOVAS183,PUT,R$ 183.00,16/07/2027,0.0%,0,0
BOVAW202,PUT,R$ 183.00,19/11/2027,0.0%,0,0
BOVAM184W4,PUT,R$ 184.00,23/01/2026,40.3%,0,0
BOVAB184W2,CALL,R$ 184.00,13/02/2026,0.0%,0,0
BOVAN184W2,PUT,R$ 184.00,13/02/2026,0.0%,0,0
BOVAP184,PUT,R$ 184.00,17/04/2026,0.0%,0,0
BOVAJ184,CALL,R$ 184.00,16/10/2026,0.0%,0,0
BOVAW203,PUT,R$ 184.00,19/11/2027,0.0%,0,0
BOVAA185W5,CALL,R$ 185.00,30/01/2026,28.5%,0,0
BOVAM185W5,PUT,R$ 185.00,30/01/2026,36.9%,0,0
BOVAB185W2,CALL,R$ 185.00,13/02/2026,0.0%,0,0
BOVAN185W2,PUT,R$ 185.00,13/02/2026,0.0%,0,0
BOVAH185,CALL,R$ 185.00,21/08/2026,0.0%,0,0
BOVAJ37,CALL,R$ 185.00,16/10/2026,0.0%,0,0
BOVAK185,CALL,R$ 185.00,19/11/2026,15.4%,0,0
BOVAW185,PUT,R$ 185.00,19/11/2026,25.6%,0,0
BOVAS185,PUT,R$ 185.00,16/07/2027,26.5%,0,0
BOVAK204,CALL,R$ 185.00,19/11/2027,9.7%,0,0
BOVAM186W4,PUT,R$ 186.00,23/01/2026,48.8%,0,0
BOVAB186W2,CALL,R$ 186.00,13/02/2026,0.0%,0,0
BOVAN186W2,PUT,R$ 186.00,13/02/2026,0.0%,0,0
BOVAK206,CALL,R$ 186.00,19/11/2027,10.1%,0,0
BOVAW206,PUT,R$ 186.00,19/11/2027,0.0%,0,0
BOVAA187W5,CALL,R$ 187.00,30/01/2026,30.5%,0,0
BOVAM187W5,PUT,R$ 187.00,30/01/2026,37.2%,0,0
BOVAB187W2,CALL,R$ 187.00,13/02/2026,0.0%,0,0
BOVAN187W2,PUT,R$ 187.00,13/02/2026,0.0%,0,0
BOVAK207,CALL,R$ 187.00,19/11/2027,10.4%,0,0
BOVAW207,PUT,R$ 187.00,19/11/2027,0.0%,0,0
BOVAM188W4,PUT,R$ 188.00,23/01/2026,45.8%,0,0
BOVAB188W2,CALL,R$ 188.00,13/02/2026,0.0%,0,0
BOVAN188W2,PUT,R$ 188.00,13/02/2026,0.0%,0,0
BOVAK208,CALL,R$ 188.00,19/11/2027,10.7%,0,0
BOVAW208,PUT,R$ 188.00,19/11/2027,0.0%,0,0
BOVAB189W2,CALL,R$ 189.00,13/02/2026,0.0%,0,0
BOVAN189W2,PUT,R$ 189.00,13/02/2026,0.0%,0,0
BOVAO189,PUT,R$ 189.00,20/03/2026,24.9%,0,0
BOVAW209,PUT,R$ 189.00,19/11/2027,0.0%,0,0
BOVAM190W4,PUT,R$ 190.00,23/01/2026,54.0%,0,0
BOVAO190,PUT,R$ 190.00,20/03/2026,25.6%,0,0
BOVAR190,PUT,R$ 190.00,19/06/2026,0.0%,0,0
BOVAV38,PUT,R$ 190.00,16/10/2026,0.0%,0,0
BOVAK211,CALL,R$ 190.00,19/11/2027,0.0%,0,0
BOVAN191,PUT,R$ 191.00,20/02/2026,35.5%,0,-8.76
BOVAW212,PUT,R$ 191.00,19/11/2027,0.0%,0,0
BOVAO192,PUT,R$ 192.00,20/03/2026,26.6%,0,0
BOVAW213,PUT,R$ 192.00,19/11/2027,0.0%,0,0
BOVAW214,PUT,R$ 193.00,19/11/2027,0.0%,0,0
BOVAT194,PUT,R$ 194.00,21/08/2026,0.0%,0,0
BOVAW216,PUT,R$ 194.00,19/11/2027,0.0%,0,0
BOVAJ39,CALL,R$ 195.00,16/10/2026,0.0%,0,0
BOVAV39,PUT,R$ 195.00,16/10/2026,0.0%,0,0
BOVAW195,PUT,R$ 195.00,19/11/2026,0.0%,0,0
BOVAK217,CALL,R$ 196.00,19/11/2027,0.0%,0,0
BOVAW217,PUT,R$ 196.00,19/11/2027,0.0%,0,0
BOVAN197,PUT,R$ 197.00,20/02/2026,40.5%,0,0
BOVAW218,PUT,R$ 197.00,19/11/2027,0.0%,0,0
BOVAN198,PUT,R$ 198.00,20/02/2026,41.4%,0,0
BOVAW219,PUT,R$ 198.00,19/11/2027,0.0%,0,0
BOVAN199,PUT,R$ 199.00,20/02/2026,38.6%,0,0
BOVAW221,PUT,R$ 199.00,19/11/2027,27.1%,0,0
BOVAF205,CALL,R$ 205.00,19/06/2026,0.0%,0,0
BOVAR205,PUT,R$ 205.00,19/06/2026,0.0%,0,0
BOVAO210,PUT,R$ 210.00,20/03/2026,36.9%,0,0
BOVAN215,PUT,R$ 215.00,20/02/2026,50.0%,0,0
BOVAR220,PUT,R$ 220.00,19/06/2026,0.0%,0,0
BOVAN225,PUT,R$ 225.00,20/02/2026,56.7%,0,0
BOVAO225,PUT,R$ 225.00,20/03/2026,44.7%,0,0
BOVAR225,PUT,R$ 225.00,19/06/2026,0.0%,0,0
BOVAB230,CALL,R$ 230.00,20/02/2026,0.0%,0,0
BOVAN230,PUT,R$ 230.00,20/02/2026,60.1%,0,0
BOVAP230,PUT,R$ 230.00,17/04/2026,0.0%,0,0
BOVAN235,PUT,R$ 235.00,20/02/2026,62.8%,0,0
BOVAN240,PUT,R$ 240.00,20/02/2026,65.9%,0,0
BOVAB245,CALL,R$ 245.00,20/02/2026,0.0%,0,0
BOVAN245,PUT,R$ 245.00,20/02/2026,68.7%,0,0
BOVAC245,CALL,R$ 245.00,20/03/2026,0.0%,0,0
BOVAN250,PUT,R$ 250.00,20/02/2026,71.8%,0,0
BOVAN260,PUT,R$ 260.00,20/02/2026,77.0%,0,0
